Entity,Code,Day,Monthly CO₂ emissions from domestic aviation,Monthly CO₂ emissions from international aviation
Saint Kitts and Nevis,KNA,2023-03-15,8.92242,2003.83
Saint Kitts and Nevis,KNA,2022-05-15,,1361.78
Saint Lucia,LCA,2019-01-15,2.89376,18756.5
Saint Lucia,LCA,2019-02-15,3.58785,17532.2
Saint Lucia,LCA,2019-03-15,2.87432,17310.8
Saint Lucia,LCA,2019-04-15,4.47654,15215.5
Saint Lucia,LCA,2019-05-15,4.00918,13399.3
Saint Lucia,LCA,2019-08-15,16.081,13782.9
Saint Lucia,LCA,2019-12-15,0.927727,20247.3
Saint Lucia,LCA,2020-01-15,2.38542,17626.6
Saint Lucia,LCA,2020-02-15,10.0007,17004.6
Saint Lucia,LCA,2020-03-15,2.62711,15152.5
Saint Lucia,LCA,2020-10-15,0.73256,6468.63
Saint Lucia,LCA,2020-11-15,0.190469,6418.98
Saint Lucia,LCA,2021-05-15,0.927727,4845.06
Saint Lucia,LCA,2021-08-15,0.611459,9906.53
Saint Lucia,LCA,2021-09-15,1.27535,6967.78
Saint Lucia,LCA,2021-10-15,0.927727,9183.33
Saint Lucia,LCA,2021-11-15,0.519709,12549.2
Saint Lucia,LCA,2021-12-15,1.5654,15308.8
Saint Lucia,LCA,2022-01-15,1.83113,18443.6
Saint Lucia,LCA,2022-03-15,0.927727,18517.8
Saint Lucia,LCA,2022-04-15,3.85658,13776.2
Saint Lucia,LCA,2022-07-15,2.08785,15914.8
Saint Lucia,LCA,2022-08-15,1.09692,18447.8
Saint Lucia,LCA,2022-09-15,2.68434,11137.4
Saint Lucia,LCA,2022-11-15,1.85545,19908.5
Saint Lucia,LCA,2022-12-15,4.56219,21049
Saint Lucia,LCA,2023-01-15,3.95428,22884.6
Saint Lucia,LCA,2023-02-15,0.202663,14544.6
Saint Lucia,LCA,2019-06-15,,14199.2
Saint Lucia,LCA,2019-07-15,,15084.9
Saint Lucia,LCA,2019-09-15,,11968.3
Saint Lucia,LCA,2019-10-15,,12768.7
Saint Lucia,LCA,2019-11-15,,16621.7
Saint Lucia,LCA,2020-04-15,,268.803
Saint Lucia,LCA,2020-05-15,,510.474
Saint Lucia,LCA,2020-06-15,,705.949
Saint Lucia,LCA,2020-07-15,,1605.96
Saint Lucia,LCA,2020-08-15,,3268.56
Saint Lucia,LCA,2020-09-15,,2889.54
Saint Lucia,LCA,2020-12-15,,12353.9
Saint Lucia,LCA,2021-01-15,,11870.9
Saint Lucia,LCA,2021-02-15,,5692.39
Saint Lucia,LCA,2021-03-15,,6530.85
Saint Lucia,LCA,2021-04-15,,4738.51
Saint Lucia,LCA,2021-06-15,,7860.32
Saint Lucia,LCA,2021-07-15,,8584.55
Saint Lucia,LCA,2022-02-15,,16624.6
Saint Lucia,LCA,2022-05-15,,13452.2
Saint Lucia,LCA,2022-06-15,,7236.14
Saint Lucia,LCA,2022-10-15,,14155.9
Saint Lucia,LCA,2023-03-15,,14241.4
Saint Vincent and the Grenadines,VCT,2019-01-15,43.1846,2708.03
Saint Vincent and the Grenadines,VCT,2019-02-15,25.3605,1975.95
Saint Vincent and the Grenadines,VCT,2019-03-15,37.0128,2546.07
Saint Vincent and the Grenadines,VCT,2019-04-15,38.0394,1477.62
Saint Vincent and the Grenadines,VCT,2019-05-15,22.3891,1325.09
Saint Vincent and the Grenadines,VCT,2019-06-15,41.7969,1313.35
Saint Vincent and the Grenadines,VCT,2019-07-15,48.5657,1852.04
Saint Vincent and the Grenadines,VCT,2019-08-15,64.4403,1562.06
Saint Vincent and the Grenadines,VCT,2019-09-15,48.966,850.924
Saint Vincent and the Grenadines,VCT,2019-10-15,62.8111,1217.03
Saint Vincent and the Grenadines,VCT,2019-11-15,61.5621,1176.12
Saint Vincent and the Grenadines,VCT,2019-12-15,75.3976,2350.04
Saint Vincent and the Grenadines,VCT,2020-01-15,67.7067,2974.57
Saint Vincent and the Grenadines,VCT,2020-02-15,53.3798,2414.73
Saint Vincent and the Grenadines,VCT,2020-03-15,49.237,1875.02
Saint Vincent and the Grenadines,VCT,2020-04-15,40.3256,148.217
Saint Vincent and the Grenadines,VCT,2020-05-15,37.1044,686.386
Saint Vincent and the Grenadines,VCT,2020-06-15,11.897,445.338
Saint Vincent and the Grenadines,VCT,2020-07-15,7.59957,716.015
Saint Vincent and the Grenadines,VCT,2020-08-15,7.23247,898.237
Saint Vincent and the Grenadines,VCT,2020-09-15,10.9859,562.393
Saint Vincent and the Grenadines,VCT,2020-10-15,5390.62,1743.24
Saint Vincent and the Grenadines,VCT,2020-11-15,7715.75,2937.54
Saint Vincent and the Grenadines,VCT,2020-12-15,9438.32,5397.87
Saint Vincent and the Grenadines,VCT,2021-01-15,6646.95,6223.08
Saint Vincent and the Grenadines,VCT,2021-02-15,2844.41,3307.67
Saint Vincent and the Grenadines,VCT,2021-03-15,3992.46,3991.38
Saint Vincent and the Grenadines,VCT,2021-04-15,2727.61,1949.37
Saint Vincent and the Grenadines,VCT,2021-05-15,1726.2,1806.76
Saint Vincent and the Grenadines,VCT,2021-06-15,4269.37,3131.24
Saint Vincent and the Grenadines,VCT,2021-07-15,2516.76,2498.38
Saint Vincent and the Grenadines,VCT,2021-08-15,3143.96,3140.96
Saint Vincent and the Grenadines,VCT,2021-09-15,2357.03,2290.48
Saint Vincent and the Grenadines,VCT,2021-10-15,3941.81,3441.39
Saint Vincent and the Grenadines,VCT,2021-11-15,5547.09,6935.6
Saint Vincent and the Grenadines,VCT,2021-12-15,9760.09,10697.9
Saint Vincent and the Grenadines,VCT,2022-01-15,13432.2,15019.5
Saint Vincent and the Grenadines,VCT,2022-02-15,10070.2,12798.2
Saint Vincent and the Grenadines,VCT,2022-03-15,10385.4,13062.4
Saint Vincent and the Grenadines,VCT,2022-04-15,8561.41,9587.6
Saint Vincent and the Grenadines,VCT,2022-05-15,8079.89,6883.18
Saint Vincent and the Grenadines,VCT,2022-06-15,5352.24,5882.76
Saint Vincent and the Grenadines,VCT,2022-07-15,7457.92,7164.63
Saint Vincent and the Grenadines,VCT,2022-08-15,14278.2,13010
Saint Vincent and the Grenadines,VCT,2022-09-15,10247.1,6814.13
Saint Vincent and the Grenadines,VCT,2022-10-15,13051.2,8297.97
Saint Vincent and the Grenadines,VCT,2022-11-15,17536.1,16687.4
Saint Vincent and the Grenadines,VCT,2022-12-15,19709.7,17013.2
Saint Vincent and the Grenadines,VCT,2023-01-15,36508.3,27779.5
Saint Vincent and the Grenadines,VCT,2023-02-15,28562.1,20492.7
Saint Vincent and the Grenadines,VCT,2023-03-15,20494.6,18774.5
Samoa,WSM,2019-01-15,,5074.94
Samoa,WSM,2019-02-15,,3324.33
Samoa,WSM,2019-03-15,,3567.34
Samoa,WSM,2019-04-15,,4238.81
Samoa,WSM,2019-05-15,,4000.89
Samoa,WSM,2019-06-15,,4080.12
Samoa,WSM,2019-07-15,,5506.46
Samoa,WSM,2019-08-15,,4588.97
Samoa,WSM,2019-09-15,,4518.48
Samoa,WSM,2019-10-15,,4667.79
Samoa,WSM,2019-11-15,,4014.71
Samoa,WSM,2019-12-15,,5335.56
Samoa,WSM,2020-01-15,,4866.99
Samoa,WSM,2020-02-15,,2999.91
Samoa,WSM,2020-03-15,,1765.17
Samoa,WSM,2020-04-15,,159.24
Samoa,WSM,2020-05-15,,158.069
Samoa,WSM,2020-06-15,,166.576
Samoa,WSM,2020-07-15,,312.905
Samoa,WSM,2020-08-15,,249.326
Samoa,WSM,2020-09-15,,227.63
Samoa,WSM,2020-10-15,,285.519
Samoa,WSM,2020-11-15,,227.63
Samoa,WSM,2020-12-15,,176.437
Samoa,WSM,2021-01-15,,284.537
Samoa,WSM,2021-02-15,,241.768
Samoa,WSM,2021-03-15,,236.005
Samoa,WSM,2021-04-15,,367.747
Samoa,WSM,2021-05-15,,264.144
Samoa,WSM,2021-06-15,,481.733
Samoa,WSM,2021-07-15,,385.819
Samoa,WSM,2021-08-15,,313.619
Samoa,WSM,2021-09-15,,468.302
Samoa,WSM,2021-10-15,,402.897
Samoa,WSM,2021-11-15,,430.918
Samoa,WSM,2021-12-15,,348.218
Samoa,WSM,2022-01-15,,314.988
Samoa,WSM,2022-02-15,,228.676
Samoa,WSM,2022-03-15,,516.341
Samoa,WSM,2022-04-15,,448.148
Samoa,WSM,2022-05-15,,515.702
Samoa,WSM,2022-06-15,,1464.35
Samoa,WSM,2022-07-15,,673.382
Samoa,WSM,2022-08-15,,1622.63
Samoa,WSM,2022-09-15,,1746.77
Samoa,WSM,2022-10-15,,1806.78
Samoa,WSM,2022-11-15,,2740.63
Samoa,WSM,2022-12-15,,3824.61
Samoa,WSM,2023-01-15,,3966.83
Samoa,WSM,2023-02-15,,2765.49
Samoa,WSM,2023-03-15,,3068.07
Sao Tome and Principe,STP,2019-02-15,1.59541,1036.12
Sao Tome and Principe,STP,2020-01-15,10.9927,1732.85
Sao Tome and Principe,STP,2020-02-15,10.8746,1871.4
Sao Tome and Principe,STP,2021-03-15,17.5839,797.825
Sao Tome and Principe,STP,2021-04-15,8.79197,815.243
Sao Tome and Principe,STP,2021-06-15,144.801,606.866
Sao Tome and Principe,STP,2021-07-15,94.7559,735.31
Sao Tome and Principe,STP,2021-08-15,69.6946,714.092
Sao Tome and Principe,STP,2021-09-15,62.8442,700.728
Sao Tome and Principe,STP,2021-10-15,139.659,1108.17
Sao Tome and Principe,STP,2021-11-15,116.907,959.264
Sao Tome and Principe,STP,2021-12-15,105.401,1094.76
Sao Tome and Principe,STP,2022-01-15,103.534,867.981
Sao Tome and Principe,STP,2022-02-15,84.6072,891.278
Sao Tome and Principe,STP,2022-03-15,75.0088,1123.21
Sao Tome and Principe,STP,2023-01-15,14.2802,1121.96
Sao Tome and Principe,STP,2023-02-15,14.198,1235
Sao Tome and Principe,STP,2023-03-15,14.7737,1362.05
Sao Tome and Principe,STP,2019-01-15,,754.254
Sao Tome and Principe,STP,2019-03-15,,587.11
Sao Tome and Principe,STP,2019-04-15,,901.049
Sao Tome and Principe,STP,2019-05-15,,1950.9
Sao Tome and Principe,STP,2019-06-15,,1161.67
Sao Tome and Principe,STP,2019-07-15,,1066.22
Sao Tome and Principe,STP,2019-08-15,,1271.13
Sao Tome and Principe,STP,2019-09-15,,1461.03
Sao Tome and Principe,STP,2019-10-15,,1029.58
Sao Tome and Principe,STP,2019-11-15,,1612.82
Sao Tome and Principe,STP,2019-12-15,,1518.29
Sao Tome and Principe,STP,2020-03-15,,1007.25
Sao Tome and Principe,STP,2020-05-15,,389.278
Sao Tome and Principe,STP,2020-06-15,,151.091
Sao Tome and Principe,STP,2020-07-15,,529.799
Sao Tome and Principe,STP,2020-08-15,,383.999
Sao Tome and Principe,STP,2020-09-15,,455.876
Sao Tome and Principe,STP,2020-10-15,,539.682
Sao Tome and Principe,STP,2020-11-15,,582.928
Sao Tome and Principe,STP,2020-12-15,,464.159
Sao Tome and Principe,STP,2021-01-15,,547.775
Sao Tome and Principe,STP,2021-02-15,,687.574
Sao Tome and Principe,STP,2021-05-15,,644.171
Sao Tome and Principe,STP,2022-04-15,,1278.93
Sao Tome and Principe,STP,2022-05-15,,1136.1
Sao Tome and Principe,STP,2022-06-15,,1731.17
Sao Tome and Principe,STP,2022-07-15,,1599.44
Sao Tome and Principe,STP,2022-08-15,,1254.21
Sao Tome and Principe,STP,2022-09-15,,1244.11
Sao Tome and Principe,STP,2022-10-15,,1367.53
Sao Tome and Principe,STP,2022-11-15,,1443.79
Sao Tome and Principe,STP,2022-12-15,,1192.88
Saudi Arabia,SAU,2019-01-15,225730,577417
Saudi Arabia,SAU,2019-02-15,203626,506688
Saudi Arabia,SAU,2019-03-15,204627,515826
Saudi Arabia,SAU,2019-04-15,226470,556227
Saudi Arabia,SAU,2019-05-15,242701,562149
Saudi Arabia,SAU,2019-06-15,226791,589626
Saudi Arabia,SAU,2019-07-15,230245,599505
Saudi Arabia,SAU,2019-08-15,237730,666635
Saudi Arabia,SAU,2019-09-15,225322,533502
Saudi Arabia,SAU,2019-10-15,226931,496155
Saudi Arabia,SAU,2019-11-15,219902,534632
Saudi Arabia,SAU,2019-12-15,229465,622592
Saudi Arabia,SAU,2020-01-15,242069,616583
Saudi Arabia,SAU,2020-02-15,226483,558360
Saudi Arabia,SAU,2020-03-15,143607,219488
Saudi Arabia,SAU,2020-04-15,1857.03,29470.4
Saudi Arabia,SAU,2020-05-15,4735.6,36410.7
Saudi Arabia,SAU,2020-06-15,52207.4,61447.1
Saudi Arabia,SAU,2020-07-15,89293.6,81101.2
Saudi Arabia,SAU,2020-08-15,119915,69577.8
Saudi Arabia,SAU,2020-09-15,123934,75337.7
Saudi Arabia,SAU,2020-10-15,137028,101488
Saudi Arabia,SAU,2020-11-15,152358,116295
Saudi Arabia,SAU,2020-12-15,169589,117896
Saudi Arabia,SAU,2021-01-15,184929,146685
Saudi Arabia,SAU,2021-02-15,166881,114866
Saudi Arabia,SAU,2021-03-15,179638,116424
Saudi Arabia,SAU,2021-04-15,182301,117279
Saudi Arabia,SAU,2021-05-15,194221,135667
Saudi Arabia,SAU,2021-06-15,201733,149785
Saudi Arabia,SAU,2021-07-15,210895,172952
Saudi Arabia,SAU,2021-08-15,207421,172649
Saudi Arabia,SAU,2021-09-15,194073,182190
Saudi Arabia,SAU,2021-10-15,199657,211728
Saudi Arabia,SAU,2021-11-15,206986,230617
Saudi Arabia,SAU,2021-12-15,204875,289237
Saudi Arabia,SAU,2022-01-15,206680,299145
Saudi Arabia,SAU,2022-02-15,191242,272214
Saudi Arabia,SAU,2022-03-15,217870,361509
Saudi Arabia,SAU,2022-04-15,211269,389120
Saudi Arabia,SAU,2022-05-15,202987,449950
Saudi Arabia,SAU,2022-06-15,222974,368166
Saudi Arabia,SAU,2022-07-15,209022,526400
Saudi Arabia,SAU,2022-08-15,206954,521635
Saudi Arabia,SAU,2022-09-15,194950,509081
Saudi Arabia,SAU,2022-10-15,199147,527906
Saudi Arabia,SAU,2022-11-15,195287,531382
Saudi Arabia,SAU,2022-12-15,204597,554215
Saudi Arabia,SAU,2023-01-15,206200,571125
Saudi Arabia,SAU,2023-02-15,184007,494502
Saudi Arabia,SAU,2023-03-15,203934,568550
Senegal,SEN,2019-01-15,15.0666,36286.9
Senegal,SEN,2019-02-15,9.03997,31340.4
Senegal,SEN,2019-03-15,5.02221,32649.1
Senegal,SEN,2019-04-15,45.3723,35706.9
Senegal,SEN,2019-05-15,5.02221,34377.4
Senegal,SEN,2019-06-15,629.859,37538.4
Senegal,SEN,2019-07-15,1700.94,43954.3
Senegal,SEN,2019-08-15,1540.09,43999.4
Senegal,SEN,2019-09-15,1677.43,38090.7
Senegal,SEN,2019-10-15,1594.99,37999.1
Senegal,SEN,2019-11-15,1218.55,38047.3
Senegal,SEN,2019-12-15,1483.85,43532.2
Senegal,SEN,2020-01-15,1748.28,41611.1
Senegal,SEN,2020-02-15,1171.15,36337.6
Senegal,SEN,2020-03-15,1127.59,26515.9
Senegal,SEN,2020-04-15,16.1052,9237.16
Senegal,SEN,2020-05-15,5.02221,9411.66
Senegal,SEN,2020-06-15,90.8222,16744.5
Senegal,SEN,2020-07-15,537.53,22163
Senegal,SEN,2020-08-15,770.57,23063.4
Senegal,SEN,2020-09-15,987.543,26888.3
Senegal,SEN,2020-10-15,1225.1,28079.5
Senegal,SEN,2020-11-15,1111.92,28305.4
Senegal,SEN,2020-12-15,1364.34,30428.7
Senegal,SEN,2021-01-15,1024.82,27257.8
Senegal,SEN,2021-02-15,1115.12,24156.5
Senegal,SEN,2021-03-15,1397.33,28712.2
Senegal,SEN,2021-04-15,2212.15,30504.7
Senegal,SEN,2021-05-15,2588.66,29632.3
Senegal,SEN,2021-06-15,2172.12,30067.6
Senegal,SEN,2021-07-15,1797.08,35124.8
Senegal,SEN,2021-08-15,1985.24,37284
Senegal,SEN,2021-09-15,2097.94,35528.8
Senegal,SEN,2021-10-15,2502.86,35434.6
Senegal,SEN,2021-11-15,2907.8,33744.7
Senegal,SEN,2021-12-15,4359.77,39023.4
Senegal,SEN,2022-01-15,4138.48,36686.1
Senegal,SEN,2022-02-15,3340.89,32122.9
Senegal,SEN,2022-03-15,3675.99,34767.8
Senegal,SEN,2022-04-15,3537.28,35822.8
Senegal,SEN,2022-05-15,2936.65,35722.6
Senegal,SEN,2022-06-15,2888.68,42596.8
Senegal,SEN,2022-07-15,3028.89,40957.6
Senegal,SEN,2022-08-15,3311,37740.6
Senegal,SEN,2022-09-15,3380.16,34249.4
Senegal,SEN,2022-10-15,3211.69,33774.1
Senegal,SEN,2022-11-15,1758.19,32408.3
Senegal,SEN,2022-12-15,1568.12,36177.5
Senegal,SEN,2023-01-15,1869.12,35718.3
Senegal,SEN,2023-02-15,1811.56,31247.5
Senegal,SEN,2023-03-15,3551.92,36243.3
Serbia,SRB,2019-06-15,9.1456,36589.2
Serbia,SRB,2019-07-15,12.9923,43438.9
Serbia,SRB,2019-09-15,7.31648,39608.3
Serbia,SRB,2019-10-15,5.48736,37311.7
Serbia,SRB,2019-11-15,3.65824,29559.1
Serbia,SRB,2019-12-15,12.5058,33962.1
Serbia,SRB,2020-01-15,5.48736,33527.5
Serbia,SRB,2020-02-15,7.31648,32924.7
Serbia,SRB,2020-03-15,11.7938,20126.9
Serbia,SRB,2020-05-15,1.82912,3664.65
Serbia,SRB,2020-06-15,20.1203,12168.2
Serbia,SRB,2020-07-15,16.4621,20124.3
Serbia,SRB,2020-08-15,5.48736,18500.7
Serbia,SRB,2020-09-15,5.48736,18349.1
Serbia,SRB,2020-10-15,16.4621,20115.6
Serbia,SRB,2020-11-15,18.2912,13384.8
Serbia,SRB,2020-12-15,12.791,13714.5
Serbia,SRB,2021-01-15,13.3699,13030.3
Serbia,SRB,2021-02-15,5.48736,11050.4
Serbia,SRB,2021-03-15,12.8038,13949.5
Serbia,SRB,2021-04-15,9.1456,17354.8
Serbia,SRB,2021-05-15,42.5015,20279.4
Serbia,SRB,2021-06-15,48.3869,27872.3
Serbia,SRB,2021-07-15,59.3617,39904.4
Serbia,SRB,2021-08-15,52.0452,38870.1
Serbia,SRB,2021-09-15,38.4115,31521.8
Serbia,SRB,2021-10-15,43.9341,28019
Serbia,SRB,2021-11-15,29.2659,24795
Serbia,SRB,2021-12-15,36.5824,26462.1
Serbia,SRB,2022-01-15,111.766,25449.9
Serbia,SRB,2022-02-15,131.215,20328.5
Serbia,SRB,2022-03-15,115.201,25000.1
Serbia,SRB,2022-04-15,128.374,30463.5
Serbia,SRB,2022-05-15,115.408,36327.4
Serbia,SRB,2022-06-15,48.2799,36763.5
Serbia,SRB,2022-07-15,117.099,46267.6
Serbia,SRB,2022-08-15,157.475,46331.5
Serbia,SRB,2022-09-15,113.82,42075.5
Serbia,SRB,2022-10-15,180.313,37989.9
Serbia,SRB,2022-11-15,142.537,32563.9
Serbia,SRB,2022-12-15,109.941,37253.1
Serbia,SRB,2023-01-15,126.622,35495.6
Serbia,SRB,2023-02-15,128.331,29533.4
Serbia,SRB,2023-03-15,125.101,34531.7
Serbia,SRB,2019-01-15,,24609.5
Serbia,SRB,2019-02-15,,21849.6
Serbia,SRB,2019-03-15,,22795.4
Serbia,SRB,2019-04-15,,29645
Serbia,SRB,2019-05-15,,31650.8
Serbia,SRB,2019-08-15,,43652.9
Serbia,SRB,2020-04-15,,3425
Seychelles,SYC,2020-01-15,111.616,24431.2
Seychelles,SYC,2020-02-15,1444.01,22958.4
Seychelles,SYC,2020-03-15,792.853,18504.2
Seychelles,SYC,2020-05-15,37.2444,763.46
Seychelles,SYC,2020-06-15,130.407,2201.2
Seychelles,SYC,2020-07-15,365.081,2488.38
Seychelles,SYC,2020-08-15,168.168,3461.53
Seychelles,SYC,2020-09-15,235.116,4209.27
Seychelles,SYC,2020-10-15,63462.8,4309.93
Seychelles,SYC,2020-11-15,84407.6,6448.37
Seychelles,SYC,2020-12-15,77623.7,10063.3
Seychelles,SYC,2021-01-15,27172.9,4545.58
Seychelles,SYC,2021-02-15,18444.6,2250.75
Seychelles,SYC,2021-03-15,43253.1,3561.3
Seychelles,SYC,2021-04-15,62213.7,11013.5
Seychelles,SYC,2021-05-15,77575.3,12065.1
Seychelles,SYC,2021-06-15,72370.3,10719.9
Seychelles,SYC,2021-07-15,93669.4,12836.7
Seychelles,SYC,2021-08-15,126778,13392
Seychelles,SYC,2021-09-15,109218,11531
Seychelles,SYC,2021-10-15,129109,16099.8
Seychelles,SYC,2021-11-15,130884,15920.9
Seychelles,SYC,2021-12-15,128194,17876.7
Seychelles,SYC,2022-01-15,114007,19159.6
Seychelles,SYC,2022-02-15,95699,15633.7
Seychelles,SYC,2022-03-15,131474,15663.2
Seychelles,SYC,2022-04-15,157437,15976.8
Seychelles,SYC,2022-05-15,115289,13534.4
Seychelles,SYC,2022-06-15,206832,19472.6
Seychelles,SYC,2022-07-15,125638,14733.2
Seychelles,SYC,2022-08-15,138551,15525.9
Seychelles,SYC,2022-09-15,107095,14149.9
Seychelles,SYC,2022-10-15,136605,17683.3
Seychelles,SYC,2022-11-15,125874,15093.4
Seychelles,SYC,2022-12-15,115212,16909.6
Seychelles,SYC,2023-01-15,103278,16590.5
Seychelles,SYC,2023-02-15,126726,14365.2
Seychelles,SYC,2023-03-15,148759,16317.6
Seychelles,SYC,2019-01-15,,33185.9
Seychelles,SYC,2019-02-15,,25516
Seychelles,SYC,2019-03-15,,24457.3
Seychelles,SYC,2019-04-15,,24366.9
Seychelles,SYC,2019-05-15,,18397.8
Seychelles,SYC,2019-06-15,,17560.1
Seychelles,SYC,2019-07-15,,19975.7
Seychelles,SYC,2019-08-15,,19426.6
Seychelles,SYC,2019-09-15,,20098
Seychelles,SYC,2019-10-15,,21866.2
Seychelles,SYC,2019-11-15,,23629.1
Seychelles,SYC,2019-12-15,,24573.9
Seychelles,SYC,2020-04-15,,618.379
Sierra Leone,SLE,2019-01-15,,2140.81
Sierra Leone,SLE,2019-02-15,,1529.25
Sierra Leone,SLE,2019-03-15,,1628.27
Sierra Leone,SLE,2019-04-15,,2094.29
Sierra Leone,SLE,2019-05-15,,1856.66
Sierra Leone,SLE,2019-06-15,,1874.82
Sierra Leone,SLE,2019-07-15,,1977.77
Sierra Leone,SLE,2019-08-15,,1873.49
Sierra Leone,SLE,2019-09-15,,1733.99
Sierra Leone,SLE,2019-10-15,,1843.29
Sierra Leone,SLE,2019-11-15,,2003.02
Sierra Leone,SLE,2019-12-15,,2426.08
Sierra Leone,SLE,2020-01-15,,2346.2
Sierra Leone,SLE,2020-02-15,,2109.64
Sierra Leone,SLE,2020-03-15,,1746.07
Sierra Leone,SLE,2020-04-15,,185.813
Sierra Leone,SLE,2020-05-15,,144.813
Sierra Leone,SLE,2020-06-15,,144.102
Sierra Leone,SLE,2020-07-15,,236.111
Sierra Leone,SLE,2020-08-15,,366.547
Sierra Leone,SLE,2020-09-15,,386.179
Sierra Leone,SLE,2020-10-15,,811.188
Sierra Leone,SLE,2020-11-15,,854.32
Sierra Leone,SLE,2020-12-15,,1351.52
Sierra Leone,SLE,2021-01-15,,1180.7
Sierra Leone,SLE,2021-02-15,,994.43
Sierra Leone,SLE,2021-03-15,,1230.11
Sierra Leone,SLE,2021-04-15,,1927.94
Sierra Leone,SLE,2021-05-15,,1803.41
Sierra Leone,SLE,2021-06-15,,1540.21
Sierra Leone,SLE,2021-07-15,,1383.87
Sierra Leone,SLE,2021-08-15,,1601.12
Sierra Leone,SLE,2021-09-15,,2292.19
Sierra Leone,SLE,2021-10-15,,2328.5
Sierra Leone,SLE,2021-11-15,,1717.11
Sierra Leone,SLE,2021-12-15,,2293.6
Sierra Leone,SLE,2022-01-15,,2072.56
Sierra Leone,SLE,2022-02-15,,2105.07
Sierra Leone,SLE,2022-03-15,,1883.91
Sierra Leone,SLE,2022-04-15,,2002.7
Sierra Leone,SLE,2022-05-15,,2340.63
Sierra Leone,SLE,2022-06-15,,2805.06
Sierra Leone,SLE,2022-07-15,,2915.37
Sierra Leone,SLE,2022-08-15,,2505.21
Sierra Leone,SLE,2022-09-15,,2195.17
Sierra Leone,SLE,2022-10-15,,1935.5
Sierra Leone,SLE,2022-11-15,,2147.78
Sierra Leone,SLE,2022-12-15,,2853.82
Sierra Leone,SLE,2023-01-15,,2991.69
Sierra Leone,SLE,2023-02-15,,1582.74
Sierra Leone,SLE,2023-03-15,,2242.12
Singapore,SGP,2019-01-15,14.6201,1113280
Singapore,SGP,2019-02-15,11.3982,1075600
Singapore,SGP,2019-03-15,15.9536,1029970
Singapore,SGP,2019-04-15,26.9273,1068650
Singapore,SGP,2019-05-15,5.75571,1079450
Singapore,SGP,2019-06-15,21.051,1076460
Singapore,SGP,2019-07-15,8.83667,1104690
Singapore,SGP,2019-08-15,7.47692,1098650
Singapore,SGP,2019-09-15,19.7191,1055070
Singapore,SGP,2019-10-15,10.7371,1083540
Singapore,SGP,2019-11-15,20.1997,1054840
Singapore,SGP,2019-12-15,9.27343,1150930
Singapore,SGP,2020-01-15,16.4591,1128070
Singapore,SGP,2020-02-15,7.13023,922033
Singapore,SGP,2020-03-15,7.38327,596482
Singapore,SGP,2020-04-15,4.87593,106877
Singapore,SGP,2020-05-15,17.7088,140320
Singapore,SGP,2020-06-15,3.28898,162626
Singapore,SGP,2020-07-15,18.3556,167203
Singapore,SGP,2020-08-15,6.83676,183299
Singapore,SGP,2020-09-15,9.06387,169375
Singapore,SGP,2020-10-15,625.91,187225
Singapore,SGP,2020-11-15,940.548,201374
Singapore,SGP,2020-12-15,626.467,244154
Singapore,SGP,2021-01-15,4.75728,246274
Singapore,SGP,2021-02-15,6.57796,227838
Singapore,SGP,2021-03-15,617.964,303875
Singapore,SGP,2021-04-15,1239.29,313812
Singapore,SGP,2021-05-15,620.222,331327
Singapore,SGP,2021-06-15,4.09205,335586
Singapore,SGP,2021-07-15,1.68285,330519
Singapore,SGP,2021-08-15,939.521,369498
Singapore,SGP,2021-09-15,629.221,412364
Singapore,SGP,2021-10-15,617.122,445990
Singapore,SGP,2021-11-15,11.8676,395211
Singapore,SGP,2021-12-15,629.982,437373
Singapore,SGP,2022-01-15,4.40236,431794
Singapore,SGP,2022-02-15,3.88297,399193
Singapore,SGP,2022-03-15,617.935,478410
Singapore,SGP,2022-04-15,2.79168,520773
Singapore,SGP,2022-05-15,33.2637,587421
Singapore,SGP,2022-06-15,11.3196,624029
Singapore,SGP,2022-07-15,1244.71,729564
Singapore,SGP,2022-08-15,65.7807,725636
Singapore,SGP,2022-09-15,1.92385,717023
Singapore,SGP,2022-10-15,8.18409,727635
Singapore,SGP,2022-11-15,11.859,777217
Singapore,SGP,2022-12-15,5.60967,831261
Singapore,SGP,2023-01-15,5.53704,828400
Singapore,SGP,2023-02-15,8.62465,717728
Singapore,SGP,2023-03-15,10215.8,814792
Slovakia,SVK,2019-01-15,32.6745,8508.87
Slovakia,SVK,2019-02-15,28.1116,8145.56
Slovakia,SVK,2019-03-15,6.22762,7923.43
Slovakia,SVK,2019-04-15,13.2235,9496.51
Slovakia,SVK,2019-05-15,25.1412,11428
Slovakia,SVK,2019-06-15,34.6097,16822.1
Slovakia,SVK,2019-07-15,22.0515,21101
Slovakia,SVK,2019-08-15,31.4987,21140.1
Slovakia,SVK,2019-09-15,45.9277,18091.7
Slovakia,SVK,2019-10-15,106.228,10953.6
Slovakia,SVK,2019-11-15,65.3061,9042.48
Slovakia,SVK,2019-12-15,74.9735,9818.27
Slovakia,SVK,2020-01-15,50.3164,9469.8
Slovakia,SVK,2020-02-15,57.1484,8685.9
Slovakia,SVK,2020-03-15,12.3785,3960.07
Slovakia,SVK,2020-04-15,16.4336,932.63
Slovakia,SVK,2020-05-15,37.3422,718.124
Slovakia,SVK,2020-06-15,52.9998,925.61
